card_id	review_time	review_rating	review_state	review_duration	review_date	real_days	delta_t	i	t_history	r_history	y
1004080.0	-2147483648	3	1.0	5.0	2023-03-09 04:26:49+01:00	2460012.5	1	2	0	1	1
1004080.0	-2147483648	2	1.0	5.0	2023-03-14 02:12:40+01:00	2460017.5	5	3	0,1	1,3	1
1004080.0	-2147483648	3	1.0	5.0	2023-03-23 23:41:56+01:00	2460026.5	9	4	0,1,5	1,3,2	1
1004080.0	-2147483648	3	1.0	5.0	2023-04-25 23:47:09+02:00	2460059.5	33	5	0,1,5,9	1,3,2,3	1
1004080.0	-2147483648	3	1.0	5.0	2023-08-11 13:38:30+02:00	2460167.5	108	6	0,1,5,9,33	1,3,2,3,3	1
1004130.0	-2147483648	1	1.0	5.0	2022-12-27 01:43:59+01:00	2459940.5	0	1			0
1004130.0	-2147483648	3	1.0	5.0	2022-12-30 23:22:42+01:00	2459943.5	3	2	0	1	1
1004130.0	-2147483648	3	1.0	5.0	2023-03-31 23:05:53+02:00	2460034.5	91	3	0,3	1,3	1
1004140.0	-2147483648	3	1.0	5.0	2022-09-08 19:50:25+02:00	2459830.5	0	1			1
1004140.0	-2147483648	3	1.0	5.0	2022-09-17 20:19:34+02:00	2459839.5	9	2	0	3	1
1004140.0	-2147483648	3	1.0	5.0	2022-10-17 09:21:52+02:00	2459869.5	30	3	0,9	3,3	1
1004140.0	-2147483648	3	1.0	5.0	2023-01-23 00:58:51+01:00	2459966.5	97	4	0,9,30	3,3,3	1
1004480.0	-2147483648	1	1.0	5.0	2023-02-24 19:30:12+01:00	2459999.5	0	1			0
1004480.0	-2147483648	3	1.0	5.0	2023-02-25 01:35:40+01:00	2460000.5	1	2	0	1	1
1004480.0	-2147483648	3	1.0	5.0	2023-02-26 23:36:17+01:00	2460001.5	1	3	0,1	1,3	1
1004480.0	-2147483648	1	1.0	5.0	2023-03-08 02:39:55+01:00	2460011.5	10	4	0,1,1	1,3,3	0
1004480.0	-2147483648	3	1.0	5.0	2023-03-11 21:56:00+01:00	2460014.5	3	5	0,1,1,10	1,3,3,1	1
1004480.0	-2147483648	3	1.0	5.0	2023-03-22 00:56:07+01:00	2460024.5	10	6	0,1,1,10,3	1,3,3,1,3	1
1004480.0	-2147483648	1	1.0	5.0	2023-04-14 09:29:09+02:00	2460048.5	24	7	0,1,1,10,3,10	1,3,3,1,3,3	0
1004480.0	-2147483648	3	1.0	5.0	2023-04-16 01:14:40+02:00	2460050.5	2	8	0,1,1,10,3,10,24	1,3,3,1,3,3,1	1
1004480.0	-2147483648	2	1.0	5.0	2023-05-01 23:45:54+02:00	2460065.5	15	9	0,1,1,10,3,10,24,2	1,3,3,1,3,3,1,3	1
1004480.0	-2147483648	3	1.0	5.0	2023-05-31 23:31:19+02:00	2460095.5	30	10	0,1,1,10,3,10,24,2,15	1,3,3,1,3,3,1,3,2	1
1004480.0	-2147483648	3	1.0	5.0	2023-08-04 10:43:24+02:00	2460160.5	65	11	0,1,1,10,3,10,24,2,15,30	1,3,3,1,3,3,1,3,2,3	1
1004520.0	-2147483648	1	1.0	5.0	2022-11-02 20:25:21+01:00	2459885.5	0	1			0
1004540.0	-2147483648	1	1.0	5.0	2022-07-27 20:54:09+02:00	2459787.5	0	1			0
1004540.0	-2147483648	3	1.0	5.0	2022-07-28 13:42:22+02:00	2459788.5	1	2	0	1	1
1004540.0	-2147483648	1	1.0	5.0	2022-07-30 12:20:07+02:00	2459790.5	2	3	0,1	1,3	0
1004540.0	-2147483648	3	1.0	5.0	2022-08-02 17:26:06+02:00	2459793.5	3	4	0,1,2	1,3,1	1
1004540.0	-2147483648	3	1.0	5.0	2022-08-08 15:35:52+02:00	2459799.5	6	5	0,1,2,3	1,3,1,3	1
1004540.0	-2147483648	3	1.0	5.0	2022-08-24 19:42:52+02:00	2459815.5	16	6	0,1,2,3,6	1,3,1,3,3	1
1004540.0	-2147483648	3	1.0	5.0	2022-10-05 01:37:13+02:00	2459857.5	42	7	0,1,2,3,6,16	1,3,1,3,3,3	1
1004540.0	-2147483648	3	1.0	5.0	2023-01-20 00:08:42+01:00	2459963.5	106	8	0,1,2,3,6,16,42	1,3,1,3,3,3,3	1
1004540.0	-2147483648	3	1.0	5.0	2023-10-21 21:52:02+02:00	2460238.5	275	9	0,1,2,3,6,16,42,106	1,3,1,3,3,3,3,3	1
1004550.0	-2147483648	3	1.0	5.0	2022-08-05 21:53:52+02:00	2459796.5	0	1			1
1004550.0	-2147483648	3	1.0	5.0	2022-08-13 00:00:19+02:00	2459803.5	7	2	0	3	1
1004550.0	-2147483648	3	1.0	5.0	2022-09-02 09:18:35+02:00	2459824.5	21	3	0,7	3,3	1
1004550.0	-2147483648	3	1.0	5.0	2022-11-08 13:21:12+01:00	2459891.5	67	4	0,7,21	3,3,3	1
1004590.0	-2147483648	1	1.0	5.0	2022-07-26 20:47:11+02:00	2459786.5	0	1			0
1004590.0	-2147483648	2	1.0	5.0	2022-07-27 19:37:59+02:00	2459787.5	1	2	0	1	1
1004590.0	-2147483648	3	1.0	5.0	2022-07-29 11:24:18+02:00	2459789.5	2	3	0,1	1,2	1
1004590.0	-2147483648	3	1.0	5.0	2022-08-02 16:38:15+02:00	2459793.5	4	4	0,1,2	1,2,3	1
1004590.0	-2147483648	3	1.0	5.0	2022-08-12 23:53:55+02:00	2459803.5	10	5	0,1,2,4	1,2,3,3	1
1004590.0	-2147483648	2	1.0	5.0	2022-09-09 14:19:49+02:00	2459831.5	28	6	0,1,2,4,10	1,2,3,3,3	1
1004590.0	-2147483648	3	1.0	5.0	2022-11-06 02:57:50+01:00	2459889.5	58	7	0,1,2,4,10,28	1,2,3,3,3,2	1
1004610.0	-2147483648	1	1.0	5.0	2023-03-17 03:31:18+01:00	2460020.5	0	1			0
1004610.0	-2147483648	3	1.0	5.0	2023-03-18 22:10:13+01:00	2460021.5	1	2	0	1	1
1004610.0	-2147483648	3	1.0	5.0	2023-03-27 23:11:02+02:00	2460030.5	9	3	0,1	1,3	1
1004610.0	-2147483648	3	1.0	5.0	2023-04-29 01:01:56+02:00	2460063.5	33	4	0,1,9	1,3,3	1
1004610.0	-2147483648	3	1.0	5.0	2023-08-11 13:37:27+02:00	2460167.5	104	5	0,1,9,33	1,3,3,3	1
1004750.0	-2147483648	3	1.0	5.0	2023-01-01 23:51:16+01:00	2459945.5	0	1			1
1004750.0	-2147483648	3	1.0	5.0	2023-01-12 00:06:20+01:00	2459955.5	10	2	0	3	1
1004750.0	-2147483648	3	1.0	5.0	2023-02-15 00:19:01+01:00	2459989.5	34	3	0,10	3,3	1
1004750.0	-2147483648	3	1.0	5.0	2023-06-07 10:02:52+02:00	2460102.5	113	4	0,10,34	3,3,3	1
1004820.0	-2147483648	3	1.0	5.0	2022-08-06 23:03:44+02:00	2459797.5	0	1			1
1004820.0	-2147483648	3	1.0	5.0	2022-08-11 21:48:49+02:00	2459802.5	5	2	0	3	1
1004820.0	-2147483648	3	1.0	5.0	2022-09-01 19:20:11+02:00	2459823.5	21	3	0,5	3,3	1
1004820.0	-2147483648	3	1.0	5.0	2022-11-09 02:23:29+01:00	2459892.5	69	4	0,5,21	3,3,3	1
1004820.0	-2147483648	3	1.0	5.0	2023-06-24 16:39:52+02:00	2460119.5	227	5	0,5,21,69	3,3,3,3	1
1004950.0	-2147483648	3	1.0	5.0	2023-03-21 00:44:03+01:00	2460023.5	0	1			1
1004950.0	-2147483648	3	1.0	5.0	2023-03-30 00:39:24+02:00	2460032.5	9	2	0	3	1
1004950.0	-2147483648	3	1.0	5.0	2023-04-29 00:56:20+02:00	2460062.5	30	3	0,9	3,3	1
1004950.0	-2147483648	3	1.0	5.0	2023-08-06 11:29:35+02:00	2460162.5	100	4	0,9,30	3,3,3	1
1005030.0	-2147483648	4	1.0	5.0	2022-11-03 06:50:52+01:00	2459886.5	0	1			1
1005030.0	-2147483648	3	1.0	5.0	2022-11-21 12:34:09+01:00	2459904.5	18	2	0	4	1
1005030.0	-2147483648	3	1.0	5.0	2023-01-26 00:52:10+01:00	2459969.5	65	3	0,18	4,3	1
1005030.0	-2147483648	3	1.0	5.0	2023-08-26 00:32:19+02:00	2460181.5	212	4	0,18,65	4,3,3	1
1005190.0	-2147483648	1	1.0	5.0	2022-07-29 23:57:53+02:00	2459789.5	0	1			0
1005190.0	-2147483648	3	1.0	5.0	2022-07-30 12:36:28+02:00	2459790.5	1	2	0	1	1
1005190.0	-2147483648	3	1.0	5.0	2022-08-01 00:34:31+02:00	2459791.5	1	3	0,1	1,3	1
1005190.0	-2147483648	3	1.0	5.0	2022-08-06 20:24:18+02:00	2459797.5	6	4	0,1,1	1,3,3	1
1005190.0	-2147483648	3	1.0	5.0	2022-08-26 17:01:14+02:00	2459817.5	20	5	0,1,1,6	1,3,3,3	1
1005190.0	-2147483648	3	1.0	5.0	2022-11-01 11:16:30+01:00	2459884.5	67	6	0,1,1,6,20	1,3,3,3,3	1
1005190.0	-2147483648	3	1.0	5.0	2023-06-06 00:16:51+02:00	2460100.5	216	7	0,1,1,6,20,67	1,3,3,3,3,3	1
1005200.0	-2147483648	3	1.0	5.0	2023-12-05 10:49:47+01:00	2460283.5	0	1			1
1005210.0	-2147483648	1	1.0	5.0	2022-12-21 02:03:17+01:00	2459934.5	0	1			0
1005210.0	-2147483648	3	1.0	5.0	2022-12-23 22:56:27+01:00	2459936.5	2	2	0	1	1
1005210.0	-2147483648	1	1.0	5.0	2023-01-02 23:11:38+01:00	2459946.5	10	3	0,2	1,3	0
1005210.0	-2147483648	3	1.0	5.0	2023-01-13 00:18:05+01:00	2459956.5	10	4	0,2,10	1,3,1	1
1005210.0	-2147483648	2	1.0	5.0	2023-02-20 21:18:56+01:00	2459995.5	39	5	0,2,10,10	1,3,1,3	1
1005210.0	-2147483648	3	1.0	5.0	2023-04-26 01:25:53+02:00	2460060.5	65	6	0,2,10,10,39	1,3,1,3,2	1
1005210.0	-2147483648	3	1.0	5.0	2023-10-05 22:37:19+02:00	2460222.5	162	7	0,2,10,10,39,65	1,3,1,3,2,3	1
1005330.0	-2147483648	3	1.0	5.0	2023-12-05 10:48:24+01:00	2460283.5	0	1			1
1005550.0	-2147483648	3	1.0	5.0	2022-12-24 17:29:40+01:00	2459937.5	0	1			1
1005550.0	-2147483648	3	1.0	5.0	2023-01-02 22:55:54+01:00	2459946.5	9	2	0	3	1
1005550.0	-2147483648	3	1.0	5.0	2023-02-12 23:47:29+01:00	2459987.5	41	3	0,9	3,3	1
1005550.0	-2147483648	3	1.0	5.0	2023-07-12 00:41:49+02:00	2460136.5	149	4	0,9,41	3,3,3	1
1005590.0	-2147483648	1	1.0	5.0	2023-06-28 00:39:46+02:00	2460122.5	0	1			0
1005590.0	-2147483648	1	1.0	5.0	2023-07-01 04:37:37+02:00	2460126.5	4	2	0	1	0
1005590.0	-2147483648	1	1.0	5.0	2023-07-04 21:41:59+02:00	2460129.5	3	3	0,4	1,1	0
1005590.0	-2147483648	3	1.0	5.0	2023-07-09 18:03:16+02:00	2460134.5	5	4	0,4,3	1,1,1	1
1005590.0	-2147483648	3	1.0	5.0	2023-07-23 06:24:01+02:00	2460148.5	14	5	0,4,3,5	1,1,1,3	1
1005590.0	-2147483648	3	1.0	5.0	2023-08-23 20:28:17+02:00	2460179.5	31	6	0,4,3,5,14	1,1,1,3,3	1
1005590.0	-2147483648	1	1.0	5.0	2023-10-31 15:14:40+01:00	2460248.5	69	7	0,4,3,5,14,31	1,1,1,3,3,3	0
1005590.0	-2147483648	1	1.0	5.0	2023-11-07 12:36:07+01:00	2460255.5	7	8	0,4,3,5,14,31,69	1,1,1,3,3,3,1	0
1005590.0	-2147483648	1	1.0	5.0	2023-11-30 13:27:37+01:00	2460278.5	23	9	0,4,3,5,14,31,69,7	1,1,1,3,3,3,1,1	0
1005590.0	-2147483648	3	1.0	5.0	2023-12-02 13:11:48+01:00	2460280.5	2	10	0,4,3,5,14,31,69,7,23	1,1,1,3,3,3,1,1,1	1
1005590.0	-2147483648	3	1.0	5.0	2023-12-05 16:28:20+01:00	2460283.5	3	11	0,4,3,5,14,31,69,7,23,2	1,1,1,3,3,3,1,1,1,3	1
1005610.0	-2147483648	1	1.0	5.0	2022-09-13 23:32:37+02:00	2459835.5	0	1			0
1005610.0	-2147483648	3	1.0	5.0	2022-09-14 23:09:13+02:00	2459836.5	1	2	0	1	1
1005610.0	-2147483648	1	1.0	5.0	2022-09-18 23:49:05+02:00	2459840.5	4	3	0,1	1,3	0
1005610.0	-2147483648	3	1.0	5.0	2022-09-22 22:33:16+02:00	2459844.5	4	4	0,1,4	1,3,1	1
1005610.0	-2147483648	3	1.0	5.0	2022-10-04 01:52:48+02:00	2459856.5	12	5	0,1,4,4	1,3,1,3	1
1005610.0	-2147483648	1	1.0	5.0	2022-11-02 13:48:10+01:00	2459885.5	29	6	0,1,4,4,12	1,3,1,3,3	0
1005610.0	-2147483648	1	1.0	5.0	2022-11-07 13:24:34+01:00	2459890.5	5	7	0,1,4,4,12,29	1,3,1,3,3,1	0
1005610.0	-2147483648	3	1.0	5.0	2022-12-08 00:47:14+01:00	2459920.5	30	8	0,1,4,4,12,29,5	1,3,1,3,3,1,1	1
1005610.0	-2147483648	1	1.0	5.0	2022-12-11 20:56:12+01:00	2459924.5	4	9	0,1,4,4,12,29,5,30	1,3,1,3,3,1,1,3	0
1005610.0	-2147483648	1	1.0	5.0	2022-12-19 00:29:59+01:00	2459931.5	7	10	0,1,4,4,12,29,5,30,4	1,3,1,3,3,1,1,3,1	0
1005610.0	-2147483648	3	1.0	5.0	2022-12-22 21:01:19+01:00	2459935.5	4	11	0,1,4,4,12,29,5,30,4,7	1,3,1,3,3,1,1,3,1,1	1
1005610.0	-2147483648	3	1.0	5.0	2022-12-30 16:49:25+01:00	2459943.5	8	12	0,1,4,4,12,29,5,30,4,7,4	1,3,1,3,3,1,1,3,1,1,3	1
1005610.0	-2147483648	1	1.0	5.0	2023-01-15 15:03:41+01:00	2459959.5	16	13	0,1,4,4,12,29,5,30,4,7,4,8	1,3,1,3,3,1,1,3,1,1,3,3	0
1005610.0	-2147483648	3	1.0	5.0	2023-01-16 09:17:05+01:00	2459960.5	1	14	0,1,4,4,12,29,5,30,4,7,4,8,16	1,3,1,3,3,1,1,3,1,1,3,3,1	1
1005610.0	-2147483648	3	1.0	5.0	2023-01-27 23:34:07+01:00	2459971.5	11	15	0,1,4,4,12,29,5,30,4,7,4,8,16,1	1,3,1,3,3,1,1,3,1,1,3,3,1,3	1
1005610.0	-2147483648	1	1.0	5.0	2023-02-24 18:52:58+01:00	2459999.5	28	16	0,1,4,4,12,29,5,30,4,7,4,8,16,1,11	1,3,1,3,3,1,1,3,1,1,3,3,1,3,3	0
1005610.0	-2147483648	2	1.0	5.0	2023-03-06 02:35:26+01:00	2460009.5	10	17	0,1,4,4,12,29,5,30,4,7,4,8,16,1,11,28	1,3,1,3,3,1,1,3,1,1,3,3,1,3,3,1	1
1005610.0	-2147483648	1	1.0	5.0	2023-03-18 22:02:38+01:00	2460021.5	12	18	0,1,4,4,12,29,5,30,4,7,4,8,16,1,11,28,10	1,3,1,3,3,1,1,3,1,1,3,3,1,3,3,1,2	0
1005610.0	-2147483648	3	1.0	5.0	2023-03-23 23:51:26+01:00	2460026.5	5	19	0,1,4,4,12,29,5,30,4,7,4,8,16,1,11,28,10,12	1,3,1,3,3,1,1,3,1,1,3,3,1,3,3,1,2,1	1
1005610.0	-2147483648	1	1.0	5.0	2023-04-02 17:50:02+02:00	2460036.5	10	20	0,1,4,4,12,29,5,30,4,7,4,8,16,1,11,28,10,12,5	1,3,1,3,3,1,1,3,1,1,3,3,1,3,3,1,2,1,3	0
1005610.0	-2147483648	1	1.0	5.0	2023-04-08 00:33:26+02:00	2460041.5	5	21	0,1,4,4,12,29,5,30,4,7,4,8,16,1,11,28,10,12,5,10	1,3,1,3,3,1,1,3,1,1,3,3,1,3,3,1,2,1,3,1	0
1005610.0	-2147483648	3	1.0	5.0	2023-04-15 23:33:27+02:00	2460049.5	8	22	0,1,4,4,12,29,5,30,4,7,4,8,16,1,11,28,10,12,5,10,5	1,3,1,3,3,1,1,3,1,1,3,3,1,3,3,1,2,1,3,1,1	1
1005610.0	-2147483648	1	1.0	5.0	2023-05-21 10:33:38+02:00	2460085.5	36	23	0,1,4,4,12,29,5,30,4,7,4,8,16,1,11,28,10,12,5,10,5,8	1,3,1,3,3,1,1,3,1,1,3,3,1,3,3,1,2,1,3,1,1,3	0
1005610.0	-2147483648	3	1.0	5.0	2023-05-23 00:28:50+02:00	2460086.5	1	24	0,1,4,4,12,29,5,30,4,7,4,8,16,1,11,28,10,12,5,10,5,8,36	1,3,1,3,3,1,1,3,1,1,3,3,1,3,3,1,2,1,3,1,1,3,1	1
1005610.0	-2147483648	3	1.0	5.0	2023-05-31 23:41:29+02:00	2460095.5	9	25	0,1,4,4,12,29,5,30,4,7,4,8,16,1,11,28,10,12,5,10,5,8,36,1	1,3,1,3,3,1,1,3,1,1,3,3,1,3,3,1,2,1,3,1,1,3,1,3	1
1005610.0	-2147483648	1	1.0	5.0	2023-06-16 17:28:02+02:00	2460111.5	16	26	0,1,4,4,12,29,5,30,4,7,4,8,16,1,11,28,10,12,5,10,5,8,36,1,9	1,3,1,3,3,1,1,3,1,1,3,3,1,3,3,1,2,1,3,1,1,3,1,3,3	0
1005610.0	-2147483648	3	1.0	5.0	2023-06-27 00:20:55+02:00	2460121.5	10	27	0,1,4,4,12,29,5,30,4,7,4,8,16,1,11,28,10,12,5,10,5,8,36,1,9,16	1,3,1,3,3,1,1,3,1,1,3,3,1,3,3,1,2,1,3,1,1,3,1,3,3,1	1
1005610.0	-2147483648	3	1.0	5.0	2023-07-17 04:35:27+02:00	2460142.5	21	28	0,1,4,4,12,29,5,30,4,7,4,8,16,1,11,28,10,12,5,10,5,8,36,1,9,16,10	1,3,1,3,3,1,1,3,1,1,3,3,1,3,3,1,2,1,3,1,1,3,1,3,3,1,3	1
1005610.0	-2147483648	3	1.0	5.0	2023-08-21 14:46:17+02:00	2460177.5	35	29	0,1,4,4,12,29,5,30,4,7,4,8,16,1,11,28,10,12,5,10,5,8,36,1,9,16,10,21	1,3,1,3,3,1,1,3,1,1,3,3,1,3,3,1,2,1,3,1,1,3,1,3,3,1,3,3	1
1005610.0	-2147483648	3	1.0	5.0	2023-10-20 21:44:18+02:00	2460237.5	60	30	0,1,4,4,12,29,5,30,4,7,4,8,16,1,11,28,10,12,5,10,5,8,36,1,9,16,10,21,35	1,3,1,3,3,1,1,3,1,1,3,3,1,3,3,1,2,1,3,1,1,3,1,3,3,1,3,3,3	1
1005710.0	-2147483648	1	1.0	5.0	2023-07-20 13:56:25+02:00	2460145.5	0	1			0
1005710.0	-2147483648	1	1.0	5.0	2023-07-24 03:42:56+02:00	2460149.5	4	2	0	1	0
1005710.0	-2147483648	1	1.0	5.0	2023-07-31 09:21:25+02:00	2460156.5	7	3	0,4	1,1	0
1005710.0	-2147483648	3	1.0	5.0	2023-08-04 02:20:34+02:00	2460160.5	4	4	0,4,7	1,1,1	1
1005710.0	-2147483648	1	1.0	5.0	2023-09-01 09:57:11+02:00	2460188.5	28	5	0,4,7,4	1,1,1,3	0
1005710.0	-2147483648	3	1.0	5.0	2023-09-06 13:29:51+02:00	2460193.5	5	6	0,4,7,4,28	1,1,1,3,1	1
1005710.0	-2147483648	3	1.0	5.0	2023-10-06 21:10:28+02:00	2460223.5	30	7	0,4,7,4,28,5	1,1,1,3,1,3	1
1005800.0	-2147483648	1	1.0	5.0	2023-07-07 05:31:10+02:00	2460132.5	0	1			0
1005800.0	-2147483648	1	1.0	5.0	2023-07-10 00:34:23+02:00	2460134.5	2	2	0	1	0
1005800.0	-2147483648	2	1.0	5.0	2023-07-13 17:52:04+02:00	2460138.5	4	3	0,2	1,1	1
1005800.0	-2147483648	3	1.0	5.0	2023-07-20 13:05:35+02:00	2460145.5	7	4	0,2,4	1,1,2	1
1005800.0	-2147483648	3	1.0	5.0	2023-08-27 22:04:58+02:00	2460183.5	38	5	0,2,4,7	1,1,2,3	1
1005860.0	-2147483648	3	1.0	5.0	2022-12-31 18:31:31+01:00	2459944.5	0	1			1
1005860.0	-2147483648	3	1.0	5.0	2023-01-09 12:34:26+01:00	2459953.5	9	2	0	3	1
1005860.0	-2147483648	2	1.0	5.0	2023-02-10 01:04:29+01:00	2459985.5	32	3	0,9	3,3	1
1005860.0	-2147483648	3	1.0	5.0	2023-04-09 10:42:33+02:00	2460043.5	58	4	0,9,32	3,3,2	1
1005860.0	-2147483648	3	1.0	5.0	2023-10-17 07:57:44+02:00	2460234.5	191	5	0,9,32,58	3,3,2,3	1
1006140.0	-2147483648	1	1.0	5.0	2023-12-05 10:57:08+01:00	2460283.5	0	1			0
1006200.0	-2147483648	1	1.0	5.0	2022-08-25 14:34:49+02:00	2459816.5	0	1			0
1006200.0	-2147483648	3	1.0	5.0	2022-08-26 16:53:28+02:00	2459817.5	1	2	0	1	1
1006200.0	-2147483648	3	1.0	5.0	2022-08-31 02:36:59+02:00	2459822.5	5	3	0,1	1,3	1
1006200.0	-2147483648	3	1.0	5.0	2022-09-15 12:06:05+02:00	2459837.5	15	4	0,1,5	1,3,3	1
1006200.0	-2147483648	3	1.0	5.0	2022-11-06 02:37:45+01:00	2459889.5	52	5	0,1,5,15	1,3,3,3	1
1006200.0	-2147483648	3	1.0	5.0	2023-04-26 00:26:16+02:00	2460059.5	170	6	0,1,5,15,52	1,3,3,3,3	1
1006420.0	-2147483648	1	1.0	5.0	2022-08-25 16:10:49+02:00	2459816.5	0	1			0
1006420.0	-2147483648	2	1.0	5.0	2022-08-26 16:54:55+02:00	2459817.5	1	2	0	1	1
1006420.0	-2147483648	3	1.0	5.0	2022-08-29 11:11:05+02:00	2459820.5	3	3	0,1	1,2	1
1006420.0	-2147483648	1	1.0	5.0	2022-09-06 21:11:44+02:00	2459828.5	8	4	0,1,3	1,2,3	0
1006420.0	-2147483648	2	1.0	5.0	2022-09-11 00:38:29+02:00	2459832.5	4	5	0,1,3,8	1,2,3,1	1
1006420.0	-2147483648	3	1.0	5.0	2022-09-17 20:13:55+02:00	2459839.5	7	6	0,1,3,8,4	1,2,3,1,2	1
1006420.0	-2147483648	3	1.0	5.0	2022-10-06 13:24:57+02:00	2459858.5	19	7	0,1,3,8,4,7	1,2,3,1,2,3	1
1006420.0	-2147483648	3	1.0	5.0	2022-11-24 12:25:38+01:00	2459907.5	49	8	0,1,3,8,4,7,19	1,2,3,1,2,3,3	1
1006420.0	-2147483648	3	1.0	5.0	2023-03-28 19:52:32+02:00	2460031.5	124	9	0,1,3,8,4,7,19,49	1,2,3,1,2,3,3,3	1
1006460.0	-2147483648	1	1.0	5.0	2022-09-08 12:09:54+02:00	2459830.5	0	1			0
1006460.0	-2147483648	3	1.0	5.0	2022-09-09 08:18:24+02:00	2459831.5	1	2	0	1	1
1006460.0	-2147483648	3	1.0	5.0	2022-09-12 09:07:00+02:00	2459834.5	3	3	0,1	1,3	1
1006460.0	-2147483648	3	1.0	5.0	2022-09-22 17:38:13+02:00	2459844.5	10	4	0,1,3	1,3,3	1
1006460.0	-2147483648	3	1.0	5.0	2022-10-27 12:30:20+02:00	2459879.5	35	5	0,1,3,10	1,3,3,3	1
1006460.0	-2147483648	3	1.0	5.0	2023-02-18 23:22:56+01:00	2459993.5	114	6	0,1,3,10,35	1,3,3,3,3	1
1006490.0	-2147483648	1	1.0	5.0	2022-09-06 23:00:56+02:00	2459828.5	0	1			0
1006490.0	-2147483648	1	1.0	5.0	2022-09-08 00:44:01+02:00	2459829.5	1	2	0	1	0
1006490.0	-2147483648	1	1.0	5.0	2022-09-11 13:46:13+02:00	2459833.5	4	3	0,1	1,1	0
1006490.0	-2147483648	2	1.0	5.0	2022-09-13 21:42:19+02:00	2459835.5	2	4	0,1,4	1,1,1	1
1006490.0	-2147483648	3	1.0	5.0	2022-09-17 20:22:42+02:00	2459839.5	4	5	0,1,4,2	1,1,1,2	1
1006490.0	-2147483648	3	1.0	5.0	2022-09-27 00:34:44+02:00	2459848.5	9	6	0,1,4,2,4	1,1,1,2,3	1
1006490.0	-2147483648	2	1.0	5.0	2022-10-19 21:24:52+02:00	2459871.5	23	7	0,1,4,2,4,9	1,1,1,2,3,3	1
1006490.0	-2147483648	3	1.0	5.0	2022-11-19 11:29:01+01:00	2459902.5	31	8	0,1,4,2,4,9,23	1,1,1,2,3,3,2	1
1006490.0	-2147483648	2	1.0	5.0	2023-01-24 10:48:26+01:00	2459968.5	66	9	0,1,4,2,4,9,23,31	1,1,1,2,3,3,2,3	1
1006490.0	-2147483648	1	1.0	5.0	2023-04-30 02:20:06+02:00	2460064.5	96	10	0,1,4,2,4,9,23,31,66	1,1,1,2,3,3,2,3,2	0
1006490.0	-2147483648	3	1.0	5.0	2023-05-23 00:56:42+02:00	2460086.5	22	11	0,1,4,2,4,9,23,31,66,96	1,1,1,2,3,3,2,3,2,1	1
1006490.0	-2147483648	3	1.0	5.0	2023-07-27 04:46:41+02:00	2460152.5	66	12	0,1,4,2,4,9,23,31,66,96,22	1,1,1,2,3,3,2,3,2,1,3	1
1006570.0	-2147483648	1	1.0	5.0	2022-07-30 18:54:12+02:00	2459790.5	0	1			0
1006570.0	-2147483648	3	1.0	5.0	2022-08-01 00:50:58+02:00	2459791.5	1	2	0	1	1
1006570.0	-2147483648	1	1.0	5.0	2022-08-05 15:31:36+02:00	2459796.5	5	3	0,1	1,3	0
1006570.0	-2147483648	3	1.0	5.0	2022-08-08 15:40:12+02:00	2459799.5	3	4	0,1,5	1,3,1	1
1006570.0	-2147483648	2	1.0	5.0	2022-08-15 02:23:32+02:00	2459806.5	7	5	0,1,5,3	1,3,1,3	1
1006570.0	-2147483648	3	1.0	5.0	2022-08-26 16:52:17+02:00	2459817.5	11	6	0,1,5,3,7	1,3,1,3,2	1
1006570.0	-2147483648	3	1.0	5.0	2022-09-25 21:34:54+02:00	2459847.5	30	7	0,1,5,3,7,11	1,3,1,3,2,3	1
1006570.0	-2147483648	3	1.0	5.0	2022-12-10 21:41:38+01:00	2459923.5	76	8	0,1,5,3,7,11,30	1,3,1,3,2,3,3	1
1006570.0	-2147483648	3	1.0	5.0	2023-06-19 15:30:27+02:00	2460114.5	191	9	0,1,5,3,7,11,30,76	1,3,1,3,2,3,3,3	1
1006600.0	-2147483648	3	1.0	5.0	2022-07-30 18:46:59+02:00	2459790.5	0	1			1
1006610.0	-2147483648	3	1.0	5.0	2022-07-27 20:50:52+02:00	2459787.5	0	1			1
1006610.0	-2147483648	3	1.0	5.0	2022-08-01 21:47:34+02:00	2459792.5	5	2	0	3	1
1006610.0	-2147483648	3	1.0	5.0	2022-08-22 23:01:17+02:00	2459813.5	21	3	0,5	3,3	1
1006610.0	-2147483648	4	1.0	5.0	2022-10-31 13:35:29+01:00	2459883.5	70	4	0,5,21	3,3,3	1
1006610.0	-2147483648	3	1.0	5.0	2023-09-10 22:57:46+02:00	2460197.5	314	5	0,5,21,70	3,3,3,4	1
1006640.0	-2147483648	3	1.0	5.0	2022-07-30 18:50:22+02:00	2459790.5	0	1			1
1006650.0	-2147483648	3	1.0	5.0	2022-07-27 20:31:56+02:00	2459787.5	0	1			1
1006650.0	-2147483648	3	1.0	5.0	2022-08-01 21:29:36+02:00	2459792.5	5	2	0	3	1
1006650.0	-2147483648	4	1.0	5.0	2022-08-22 22:50:21+02:00	2459813.5	21	3	0,5	3,3	1
1006650.0	-2147483648	3	1.0	5.0	2022-11-30 12:48:40+01:00	2459913.5	100	4	0,5,21	3,3,4	1
1006690.0	-2147483648	3	1.0	5.0	2022-12-27 01:22:02+01:00	2459940.5	0	1			1
